2048.61111;899.22481
2048.61111;1209.30233
6562.5;3472.86822
10798.61111;5395.34884
15312.5;8186.04651
19826.38889;10697.67442
24340.27778;11720.93023
24340.27778;13953.48837
28993.05556;14387.5969
