Sheetname;m;y-intercept;Angle;Times_max;Normal Stress;Shear Stress max
Sheet1;0.207;158.4979;11.7129;"209.2;405.3;672.4;819.1;1008.0;1175.0;1370.0";"3626.035570469799;4219.091973244147;4805.3732441471575;5420.017056856188;6035.504682274247;6638.655518394648;7188.680536912751";"893.1799999999996;1055.585714285714;1129.1571428571424;1304.2485714285708;1426.474285714285;1529.8799999999992;1635.4714285714276"
