Sheetname;m;y-intercept;Angle;Times_max;Normal Stress;Shear Stress max
Sheet1;0.534;-2430.7354;28.1147;"230.9;745.7;1772.0;2326.0;2557.0;2893.0;3208.0;3651.0;3915.0";"5956.042307692307;6658.794323873121;7417.803171953255;8245.428046744575;9003.688146911518;9758.043572621034;10509.792988313857;11255.706176961603;12006.39297658863";"1108.491428571428;1091.0865714285708;1306.8114285714278;1723.2485714285708;2285.139999999999;2844.44857142857;3283.9828571428557;3594.542857142855;4061.6685714285695"
