Sheetname;m;y-intercept;Angle;Times_max;Normal Stress;Shear Stress max
Sheet1;0.141;610.5448;8.0345;"337.9;498.0;707.2;1032.0;1242.0;1528.0;1918.0";"3588.321140939597;4232.410702341137;4820.804682274248;5394.74381270903;5997.395652173913;6606.7959866220735;7142.536241610737";"1038.0262857142852;1249.3571428571422;1372.3085714285708;1318.5085714285708;1520.2228571428564;1529.9799999999993;1578.634285714285"
