Sheetname;m;y-intercept;Angle;Times_max;Normal Stress;Shear Stress max
Sheet1;0.651;-2621.75;33.0626;"255.2;508.1;999.5;1260.0;1547.0;2044.0;2711.0;2976.0;3882.0";"6040.858528428094;6787.851085141903;7475.760100166946;8269.01919866444;9021.43455759599;9757.290484140234;10503.82470784641;11260.64774624374;12009.553511705686";"1647.154285714285;2001.242857142856;1869.3742857142847;2489.0028571428556;3011.9199999999983;3815.7999999999984;4333.251428571426;4691.331428571426;5355.271428571426"
